destination_latitude,destination_longitude,schedule,expense,people,age,hometown_latitude,hometown_longitude,tendency_activity,tendency_preview,start_time,finsh_time
35.3135155,126.5050122,10,1133591,3,32,34.65716345,126.3917727,31,69,6,17
35.02585122,126.3174516,5,1298680,2,32,34.54665967,126.0656656,72,28,9,17
35.43973203,126.2765092,1,1750747,5,23,35.95936477,126.039027,73,27,8,20
34.59553653,126.2072177,10,1755358,3,26,35.01255661,126.9549305,44,56,9,18
33.24361765,126.6725714,1,1443561,5,29,34.4721054,126.8342652,64,36,8,18
35.43876681,126.6471086,5,1129551,4,30,33.09031303,126.0781531,50,50,8,16
34.37476136,126.1599174,3,1503011,5,35,35.86038585,126.6763973,74,26,7,21
34.18558907,126.4661051,6,1233008,3,33,33.24978858,126.9758641,78,22,7,17
35.53986508,126.3741104,2,1781843,2,30,35.52365468,126.9601026,90,10,9,17
35.84506994,126.6713906,7,1407710,4,33,34.76176202,126.5251128,34,66,10,18
34.66283878,126.8514842,10,1564085,3,30,33.58653048,126.4121601,43,57,8,22
33.80718756,126.6232663,10,1798884,3,32,33.42641198,126.7649576,46,54,6,16
33.34838494,126.7274316,2,1697800,4,20,33.49048844,126.2259605,12,88,7,21
34.20631447,126.3484227,7,1190512,2,27,35.46550858,126.9483637,79,21,7,19
34.94703732,126.7846805,3,1756787,2,31,33.47495392,126.6812258,50,50,7,21
35.58449911,126.8924644,8,1434763,4,28,35.28538657,126.7918913,16,84,9,21
35.1438752,126.0419236,8,1939131,4,21,34.39180467,126.0144187,49,51,8,21
34.54664349,126.8266027,10,1141925,2,23,33.86190643,126.9412382,70,30,10,20
33.34098553,126.9922181,6,1763393,5,35,33.35872431,126.2245869,81,19,8,22
34.60906698,126.9735329,3,1005371,4,24,34.55678735,126.46448,39,61,9,21
35.56250038,126.6466615,9,1024108,4,22,34.7503806,126.9838284,87,13,6,17
33.60573219,126.5851024,9,1178297,5,35,34.14758856,126.3508902,83,17,10,20
34.09567319,126.1842039,9,1219425,4,29,33.68597701,126.7660592,78,22,9,21
33.42156814,126.6907386,9,1130328,4,21,35.00952416,126.4069703,83,17,6,17
33.77936248,126.2002387,6,1527451,5,24,35.85859452,126.3893349,11,89,6,16
34.86790687,126.9767897,6,1379111,5,24,34.22876957,126.2628117,22,78,9,21
35.77159218,126.0244679,10,1114551,2,33,34.52674946,126.4736223,82,18,7,22
34.17575021,126.2529777,8,1872268,3,34,33.25979181,126.385951,58,42,9,20
35.19299713,126.7165094,6,1477754,3,22,33.31550509,126.9081051,13,87,9,22
35.36192234,126.6313986,10,1668140,3,25,33.78819011,126.5198628,94,6,10,18
34.15727748,126.6794608,9,1352239,5,23,34.36954248,126.1685686,48,52,10,17
33.49095514,126.1757036,8,1554947,4,35,35.85149983,126.5511531,25,75,6,16
33.62365146,126.4210359,4,1795353,5,25,34.42449725,126.5415228,98,2,7,22
35.96523935,126.1954567,2,1792348,4,35,35.22362194,126.6450334,80,20,8,21
35.22421661,126.0861212,8,1299116,5,22,35.63205701,126.2100321,36,64,6,16
35.44281035,126.4963899,9,1582185,3,25,35.66994738,126.4962672,2,98,8,18
35.84640134,126.6554565,6,1289064,5,32,35.99136952,126.4316809,61,39,9,16
35.78435433,126.7887956,1,1030373,5,24,35.17863486,126.0519546,14,86,6,19
33.83682323,126.5130963,10,1312853,3,26,35.49714331,126.8808237,66,34,8,22
35.77055971,126.0115243,8,1636361,4,27,35.33702311,126.850223,31,69,7,18
35.76436987,126.7356781,8,1346947,5,30,33.33135956,126.9031787,89,11,9,21
33.94620338,126.6627136,5,1897485,4,21,35.62769379,126.350371,39,61,8,20
33.21428716,126.3179093,7,1519068,4,30,35.44162526,126.0447294,61,39,7,16
34.1145741,126.9307227,9,1357594,3,34,33.54525921,126.0620672,20,80,10,16
33.95287572,126.7112984,9,1612688,3,34,34.04182836,126.3710153,87,13,9,21
34.27861479,126.539594,2,1898459,4,30,34.78660639,126.5501082,92,8,10,19
34.61168536,126.1942379,3,1910740,3,22,33.76163183,126.7850398,84,16,9,20
34.14940023,126.7616434,6,1224144,4,28,35.84088312,126.5133747,53,47,10,22
35.04232704,126.8026221,2,1648536,2,23,33.21572422,126.9653738,46,54,8,19
35.55145631,126.2147733,4,1050318,4,27,34.50782783,126.8917369,71,29,10,18
35.22316378,126.5356753,8,1361739,2,20,34.01550076,126.0504663,89,11,7,17
33.92262401,126.8298947,7,1984803,5,27,35.96970833,126.9507162,87,13,7,21
35.95205916,126.1909912,8,1463789,5,22,33.9763535,126.5902793,80,20,10,22
34.86132376,126.5429133,3,1834631,2,26,33.61559555,126.1004021,86,14,7,22
33.76712617,126.008963,3,1263388,4,23,33.93519634,126.0621551,80,20,9,19
33.05016073,126.514127,3,1180603,4,20,34.11004393,126.504811,1,99,6,21
35.2600629,126.5694476,1,1487330,2,27,34.22191904,126.4951372,56,44,7,17
34.28128304,126.7554069,1,1991223,3,31,35.40341825,126.3285522,60,40,6,21
34.81670203,126.541903,3,1927241,4,26,35.62562104,126.5144994,95,5,8,16
34.95821144,126.4490838,6,1088726,4,33,33.64990023,126.1637676,91,9,10,19
34.69206276,126.3382615,6,1636544,4,30,35.96268981,126.5859162,38,62,8,18
34.51579953,126.0506959,8,1616348,3,28,35.39478831,126.1843925,95,5,10,21
33.47090291,126.4478054,4,1346328,4,25,35.34543125,126.1127006,52,48,7,17
34.35641944,126.0263704,3,1778537,4,23,33.27108226,126.5164438,49,51,9,17
35.17892195,126.9143674,4,1048171,4,33,33.18561778,126.421237,69,31,8,19
33.20295917,126.7364852,3,1511929,2,28,35.32811533,126.315694,3,97,6,19
35.94277959,126.2487063,10,1418201,3,31,33.63802189,126.6203314,82,18,8,22
33.03041652,126.1432252,7,1742470,4,27,34.66255201,126.3462919,14,86,7,21
35.70682096,126.5254874,9,1068384,4,24,35.46820418,126.0704219,65,35,7,19
35.78525504,126.7083404,5,1591674,5,20,34.14941323,126.3610618,45,55,10,21
33.93065228,126.6653794,10,1285017,5,30,33.00263904,126.1867744,83,17,8,18
35.73100774,126.0227105,1,1865973,4,34,34.8210388,126.5214583,85,15,7,17
33.79127259,126.7191984,7,1919529,5,22,33.60037116,126.5248361,24,76,8,16
35.35558065,126.1228774,8,1798114,2,27,33.13649333,126.4469529,15,85,6,17
33.79710331,126.1902623,1,1662459,4,30,35.83564416,126.9995116,52,48,10,18
35.37177886,126.1968622,7,1094741,4,24,33.38422954,126.4699511,37,63,8,20
33.8106238,126.8181493,5,1866834,3,32,33.1945665,126.2164981,20,80,7,21
34.96013875,126.5149462,5,1550067,2,24,34.42173295,126.4796686,72,28,9,16
34.3321402,126.8292222,7,1340640,3,31,34.66643358,126.8037898,46,54,8,20
34.29472772,126.5657428,4,1702414,3,24,34.06299981,126.3074901,93,7,9,17
33.9779713,126.9037585,7,1753280,2,35,35.12010466,126.5451795,85,15,8,19
35.78506072,126.2062403,9,1504862,3,35,34.93016238,126.1402303,92,8,8,18
35.2665308,126.5839543,10,1512204,2,21,35.37430854,126.0359871,85,15,6,16
35.4048444,126.8525542,6,1489095,3,35,35.6409251,126.4272511,54,46,9,19
33.44950673,126.6708915,5,1914987,2,20,34.56970006,126.7173162,5,95,7,16
35.52986448,126.4682386,6,1032429,4,22,33.54872045,126.7254812,8,92,9,18
34.21709489,126.7728889,3,1990125,2,29,35.75225601,126.6914159,10,90,10,19
34.58091852,126.5820835,9,1294304,5,23,35.37647419,126.8931523,88,12,7,17
33.9862117,126.8213582,8,1035475,2,25,34.52217971,126.1076822,48,52,9,18
34.02809009,126.8554043,3,1973780,4,23,35.82530237,126.5187912,28,72,10,19
33.73195713,126.9887198,10,1219517,2,20,35.68483054,126.2362035,77,23,8,21
33.78400364,126.2553688,9,1837556,5,34,34.80928668,126.2757009,54,46,10,21
35.82478449,126.5191657,8,1608633,2,35,33.44684877,126.9289331,60,40,10,22
34.41765501,126.3279744,10,1607394,3,33,34.3336312,126.2363675,9,91,7,20
34.49731139,126.4642257,6,1515689,3,20,35.82212258,126.8627042,95,5,10,21
35.72214443,126.8244863,3,1244452,4,30,35.08195221,126.6801617,49,51,8,20
35.0903804,126.6950856,3,1120158,2,23,35.09428087,126.7983097,11,89,6,21
34.91174479,126.7108014,7,1724993,3,31,33.7803388,126.1039971,90,10,9,18
35.60207082,126.3658807,9,1561713,3,23,35.46666708,126.2804348,31,69,7,20
33.80672508,126.4545099,6,1582327,2,26,34.02376912,126.9385099,97,3,9,20
33.92055791,126.6979934,3,1849121,4,32,35.12287653,126.3939551,54,46,10,21
34.28905532,126.0099099,8,1973952,3,34,35.80349757,126.7237387,10,90,10,19
34.05890634,126.0817181,9,1163170,4,27,35.50049497,126.038304,40,60,10,22
33.84643272,126.7692766,3,1085815,5,24,35.76179833,126.1415643,22,78,6,22
34.79380512,126.8353234,10,1493609,5,21,33.87813418,126.5693705,41,59,9,18
34.56110045,126.2325405,7,1258795,3,29,35.67988086,126.1059367,48,52,9,18
33.61959878,126.1569314,8,1767095,2,29,33.88873189,126.9642977,87,13,8,20
33.03589166,126.7757567,7,1393095,3,34,34.77313783,126.7051095,30,70,8,18
33.08715616,126.8115007,3,1093636,2,34,34.24831025,126.0961383,24,76,9,20
34.92341587,126.9111333,9,1721588,5,22,34.08764287,126.8744248,98,2,10,20
33.39497846,126.2858993,5,1089526,4,34,34.14911966,126.7748213,86,14,10,19
33.6379652,126.2328947,5,1709989,3,34,35.43979643,126.3212496,25,75,7,19
34.57368986,126.6405616,6,1777597,3,30,34.65113748,126.0403314,24,76,8,19
33.24951084,126.2027471,6,1619234,3,32,33.07851554,126.8677132,39,61,10,19
34.69455688,126.4807858,5,1407805,4,26,33.53682633,126.2958822,28,72,6,17
35.75453141,126.7732228,10,1715396,3,24,33.14510155,126.9259027,46,54,7,21
34.74634681,126.739486,7,1896499,4,25,34.5492576,126.6215762,33,67,7,21
33.20564544,126.5869498,6,1838311,5,23,33.90428909,126.6621953,69,31,8,17
34.90768931,126.1126292,7,1158839,5,32,34.59143773,126.0353915,57,43,6,19
33.50495077,126.5002611,4,1255467,5,28,33.9127396,126.2214824,70,30,6,16
34.25898451,126.9367151,8,1201695,4,21,34.71180804,126.12782,48,52,6,17
35.22122915,126.7902298,5,1122920,2,20,34.20203481,126.3729084,64,36,10,22
33.61456277,126.1347726,6,1394971,2,28,33.07349755,126.7628671,5,95,7,17
35.80879828,126.8560947,5,1572645,4,31,33.3916937,126.2733057,9,91,8,18
34.10366724,126.0454051,2,1076414,2,35,34.3133864,126.3349267,90,10,6,21
34.7382764,126.0808569,8,1067163,4,20,34.97900296,126.1590851,41,59,9,18
33.29235226,126.552677,7,1184772,2,33,34.12726342,126.9135333,59,41,9,21
34.81558284,126.1826739,10,1491232,2,22,34.74327116,126.4378297,39,61,9,20
33.15867552,126.1241582,8,1054692,3,30,34.2032959,126.3220727,55,45,9,17
35.57612844,126.1946009,2,1943113,4,21,35.58926374,126.0943475,69,31,9,19
33.10168749,126.6229913,8,1347022,5,22,33.54750577,126.855494,46,54,9,16
34.28585288,126.2195055,2,1726397,4,34,34.05465643,126.8744942,28,72,9,18
34.35355684,126.6211439,10,1833056,5,33,35.53273658,126.9692499,35,65,7,21
33.32641667,126.3666523,10,1392918,2,27,33.73202797,126.9301454,67,33,9,20
33.5093931,126.919452,7,1426883,2,22,34.60149785,126.4891678,3,97,7,19
33.96968682,126.9421928,8,1074405,4,35,35.39932454,126.4338783,5,95,9,17
33.14357091,126.0459351,7,1610606,4,21,34.76564957,126.6170098,1,99,9,22
33.17542317,126.3163916,5,1993055,4,22,34.99785769,126.6174987,25,75,10,20
35.53320128,126.9117672,10,1360033,5,21,33.64206765,126.5655015,100,0,7,19
33.77358119,126.8493483,6,1087094,4,31,33.04607245,126.3590565,79,21,6,18
33.73168558,126.8769502,1,1859374,4,31,35.39321852,126.6505418,89,11,6,18
34.03101023,126.1926101,6,1989373,5,23,34.83093526,126.7813223,70,30,6,19
33.46244283,126.8488336,2,1116853,3,33,35.58086821,126.4396759,55,45,9,20
34.38958488,126.4254557,7,1978314,2,31,35.86054737,126.7435939,69,31,7,20
33.30533307,126.2144807,4,1490287,3,34,34.41083504,126.4011343,39,61,10,20
34.58909672,126.895468,9,1085049,2,20,35.03461766,126.8239115,1,99,7,17
35.56691814,126.8925353,10,1794034,3,35,35.01705925,126.3484818,44,56,10,18
33.61771197,126.6212086,2,1802489,4,20,35.59902978,126.8644436,78,22,8,17
34.90275709,126.8538623,5,1142595,2,31,33.11540759,126.5966746,43,57,9,21
33.40728711,126.4639371,2,1115525,3,32,34.10794039,126.8042078,3,97,10,18
35.04214024,126.1838873,5,1000279,4,27,33.83558316,126.6329732,94,6,10,17
35.15964049,126.7165239,5,1463870,4,21,33.55409749,126.690183,58,42,7,16
33.64570338,126.5908794,4,1400227,2,26,34.61237672,126.9188613,93,7,6,19
33.13228744,126.0899551,3,1281427,5,32,34.17580679,126.6696722,7,93,8,17
33.04531345,126.4871613,7,1933576,2,26,35.63133944,126.5499319,15,85,8,18
34.24594656,126.5654247,4,1344765,2,21,34.84025565,126.6004137,76,24,7,20
33.47197694,126.8405785,8,1594075,5,23,33.15853405,126.0598508,60,40,9,21
33.26123653,126.1920497,10,1434485,2,26,33.95241709,126.6026156,43,57,10,22
35.68698122,126.637313,4,1965882,5,28,35.34636255,126.3691205,38,62,6,21
35.68837486,126.1947021,9,1393125,4,26,34.47116321,126.3845402,34,66,9,18
33.64802294,126.5801073,10,1293938,2,22,35.87650453,126.862748,43,57,7,18
35.42867107,126.7440481,4,1189079,2,35,33.60839713,126.4235569,4,96,9,20
34.64852871,126.2675347,5,1888070,3,34,35.99570769,126.1831886,84,16,6,21
33.66786641,126.9474493,6,1351289,4,21,35.00039868,126.8437198,30,70,6,17
33.81822721,126.5174024,9,1545848,2,33,34.33833722,126.3537447,26,74,8,22
33.4831029,126.0019868,1,1895095,5,26,34.41303797,126.2026157,57,43,6,20
34.42617022,126.8724138,4,1303787,5,22,34.09357187,126.794863,33,67,6,20
35.67388448,126.7730999,6,1872418,3,25,33.48762253,126.7462975,12,88,7,18
33.49369769,126.2176867,10,1980915,5,34,34.71720499,126.1541751,50,50,6,16
33.23058173,126.8932272,9,1464509,4,28,33.52850231,126.1598468,29,71,10,22
35.23172926,126.5537523,6,1939323,5,32,35.63840545,126.5352545,18,82,7,21
33.10839051,126.5498242,6,1634873,4,22,34.37300028,126.024427,75,25,9,16
33.48542554,126.5228179,3,1784211,3,24,34.26688418,126.1755598,31,69,9,19
35.26880942,126.5470777,6,1274378,4,34,35.50093327,126.9772084,45,55,10,18
34.64930127,126.2644513,4,1141113,2,28,34.34105791,126.9607351,91,9,9,20
33.03127289,126.4525015,4,1868508,5,23,35.26588117,126.9164343,24,76,7,18
35.57654356,126.6695011,4,1186178,2,24,34.0261114,126.1690039,55,45,6,22
35.76012954,126.2376587,5,1574445,5,20,33.25927884,126.9631349,71,29,10,19
35.4749413,126.6668886,4,1336895,3,25,34.43158346,126.0478143,65,35,7,19
33.26965797,126.5741704,1,1073769,3,21,35.90458492,126.6329833,54,46,9,16
33.93771913,126.2869438,3,1654362,3,21,35.50230404,126.6696424,25,75,7,17
34.25197623,126.0270713,4,1826555,3,27,34.20823617,126.5336938,74,26,9,19
33.91127422,126.3006529,8,1246202,5,32,34.10317479,126.7366801,87,13,7,22
33.41758868,126.3742816,10,1414123,4,31,34.92831215,126.5042221,83,17,10,17
34.89188414,126.1956345,2,1683053,4,34,34.22940378,126.7850474,53,47,8,20
35.35050044,126.2404951,2,1407896,2,24,34.07122806,126.7060981,6,94,6,17
35.66634526,126.1336613,10,1020122,4,23,35.63696376,126.9030268,60,40,7,16
33.19384716,126.6701582,5,1911190,4,23,33.8098276,126.3074599,68,32,9,16
35.12899222,126.1844138,3,1306792,2,21,34.72768522,126.7235199,85,15,6,17
35.9762013,126.9701432,8,1638416,3,31,33.1280328,126.5592315,30,70,7,17
35.28076982,126.6287554,2,1207629,2,31,35.48911184,126.0618699,11,89,8,21
35.53082473,126.9564029,2,1622134,5,23,35.55483061,126.2553197,9,91,9,19
35.45133395,126.1442766,8,1926531,4,35,35.15949425,126.2778478,74,26,6,17
35.56272163,126.573458,2,1933598,2,27,35.10180116,126.6887582,83,17,6,16
33.42219761,126.1114246,7,1709866,3,31,35.58109727,126.7819301,62,38,7,18
33.41090021,126.9536892,1,1787643,4,31,35.60425417,126.7235359,1,99,10,19
35.6941745,126.6954194,10,1583205,4,28,35.26361023,126.2122026,92,8,8,16
35.0827328,126.5246491,10,1983497,4,26,33.8672633,126.7736122,23,77,7,17
34.3496291,126.8556895,4,1318832,4,30,34.00471445,126.3413047,100,0,9,19
34.90966961,126.5124924,1,1353853,5,32,35.13168463,126.9986028,24,76,7,22
34.72811746,126.1861089,5,1721438,4,22,35.92553566,126.6038237,77,23,8,20
33.21056597,126.6472672,8,1204215,2,28,35.7193866,126.3454353,32,68,8,21
34.51413467,126.1107356,9,1106319,5,26,34.12485937,126.4709624,7,93,7,21
34.44994335,126.8434198,5,1999625,3,20,34.03083433,126.0054455,67,33,9,19
33.31846038,126.3517201,2,1035247,4,29,34.64882564,126.2702307,70,30,10,16
34.38357082,126.9957406,6,1886594,3,26,34.89316324,126.9475359,41,59,10,22
35.70323521,126.4617277,4,1056947,4,24,35.43551052,126.3773028,15,85,7,16
34.99398801,126.5007671,9,1822131,3,22,34.42366984,126.3805936,93,7,9,20
35.11549801,126.7996368,3,1294575,3,35,34.23462613,126.303435,67,33,10,19
34.90929974,126.8860328,7,1626744,2,22,35.94628257,126.0865531,62,38,8,19
33.94087169,126.6452955,4,1554426,3,20,33.8002652,126.1609034,4,96,6,16
35.08696095,126.9020788,2,1278971,4,32,33.03709133,126.832039,76,24,6,17
33.01978582,126.0225438,4,1467837,4,31,34.60272579,126.7996002,40,60,8,20
33.91277594,126.8210437,9,1298826,4,25,33.6089809,126.9773893,87,13,10,19
33.56118486,126.8159676,2,1111684,4,31,33.15953846,126.3279661,64,36,10,19
35.11289445,126.8785624,6,1273694,4,23,35.45041944,126.7250371,9,91,7,18
33.08030759,126.5741157,8,1305346,5,33,33.7316263,126.0430965,65,35,6,20
35.79664926,126.4757712,5,1531072,2,22,35.62874979,126.4091093,73,27,7,18
34.50668144,126.2465133,7,1797395,5,34,35.73262253,126.4163216,80,20,9,19
34.69163829,126.6390168,2,1316427,5,21,33.1331683,126.0079586,75,25,9,21
34.42952097,126.2806203,10,1878946,3,32,34.86446181,126.723675,95,5,7,22
33.77559175,126.4936317,9,1823693,5,31,33.16090155,126.1817182,96,4,9,22
35.46975869,126.9957281,2,1556002,4,26,33.74190308,126.9556264,63,37,8,19
35.93670936,126.2591072,1,1844188,4,31,33.2635132,126.4462586,79,21,7,21
34.35832316,126.7946859,3,1409143,3,32,35.55137545,126.9829253,16,84,10,22
34.38342568,126.3283272,1,1165601,3,26,35.24590006,126.2756487,33,67,10,19
35.93122091,126.7832793,2,1154486,3,22,34.34894677,126.0483691,27,73,7,16
33.20135302,126.5657386,9,1363764,4,24,33.1374347,126.581621,25,75,8,20
35.78339065,126.9327038,5,1958255,2,33,33.95275293,126.9685282,53,47,8,18
34.55540857,126.7120181,1,1004857,3,30,33.94712617,126.5972237,69,31,6,18
35.06489789,126.2813496,4,1643134,3,34,33.84973185,126.9394594,35,65,7,19
33.6898957,126.1398936,7,1107071,2,34,33.29348801,126.2020115,84,16,6,22
35.23248533,126.2055575,6,1113803,2,24,35.54878945,126.2355968,92,8,9,19
33.86698671,126.8723277,4,1946032,4,31,35.15937707,126.813093,5,95,10,21
34.63461752,126.5499325,6,1363670,4,28,34.06241446,126.1593036,70,30,7,16
35.11290725,126.0428251,2,1035345,3,28,35.81840728,126.4181041,80,20,10,16
34.89477211,126.130731,6,1343088,4,33,34.12381311,126.7995237,77,23,9,19
35.10626845,126.5179119,2,1452699,4,24,33.58222278,126.8586306,94,6,10,18
33.88487071,126.9155164,4,1986267,3,34,35.86360391,126.1691962,23,77,7,19
34.90324198,126.2580593,7,1287237,2,34,35.87511927,126.4470401,50,50,7,20
33.15446281,126.5229083,4,1333865,5,26,34.89744446,126.4869033,77,23,7,16
34.06507455,126.9185856,5,1597394,3,35,34.68567885,126.224516,3,97,10,19
35.48585929,126.5880351,7,1494387,5,23,35.43100283,126.2915091,16,84,6,22
35.8474385,126.0376989,9,1926731,2,21,34.0964541,126.7064684,48,52,8,17
34.41087247,126.6716357,10,1976511,5,20,34.0243552,126.59389,9,91,6,18
33.39077537,126.0856408,2,1037014,4,31,33.7530651,126.2024863,96,4,7,20
33.36390241,126.5278712,2,1170099,5,27,34.61786012,126.509958,7,93,10,18
34.29512161,126.4123913,8,1940599,3,27,33.32080967,126.087838,41,59,7,16
34.78701471,126.7652257,7,1715680,5,26,35.73429634,126.1843042,97,3,7,16
33.43604631,126.1305157,5,1848466,4,30,35.23419648,126.6782546,42,58,10,20
34.72823584,126.6517714,2,1878305,5,20,33.22726191,126.2020432,46,54,9,17
34.31935012,126.6189773,5,1206525,5,24,33.57955254,126.2600227,87,13,6,19
35.35706565,126.2625917,10,1744346,4,32,35.69924493,126.2960414,40,60,9,17
35.01270145,126.2781665,9,1301406,2,22,35.33915186,126.8676675,46,54,6,18
33.57999589,126.5439662,9,1023431,2,26,34.87978387,126.4822991,35,65,7,19
33.76358686,126.5195769,9,1456696,2,22,35.65670602,126.0028191,40,60,10,18
33.93796333,126.9779941,2,1293401,2,26,34.36335455,126.8139867,86,14,8,18
33.6217449,126.9791361,8,1973866,2,22,33.59591497,126.6310406,33,67,7,16
33.52847569,126.8287309,3,1237566,3,24,35.04810227,126.3042151,4,96,6,21
35.97737653,126.2436779,3,1059503,4,23,34.67717743,126.8196202,57,43,6,18
33.64299228,126.2089288,6,1247035,4,32,33.2127403,126.1303403,86,14,9,22
35.14194961,126.8364304,1,1007965,2,35,34.00196977,126.7079776,97,3,9,16
33.16520616,126.9516181,2,1182714,4,30,33.7476734,126.907466,9,91,10,19
35.18572977,126.2491928,1,1924493,3,24,35.41254897,126.1218327,6,94,7,20
35.46372528,126.7258825,5,1942030,4,23,34.39476576,126.0828884,19,81,8,16
33.80317344,126.2680399,3,1648679,5,31,33.58420233,126.0249374,80,20,9,21
33.31299834,126.6757058,10,1910054,3,28,33.66135063,126.6015731,35,65,10,19
33.78930554,126.4310424,7,1662328,5,23,33.89500627,126.9697403,33,67,6,20
35.41649926,126.2810556,8,1252573,2,30,34.56588019,126.4050024,44,56,8,21
34.02279245,126.0832184,4,1552519,3,26,33.55150677,126.7416186,54,46,8,20
35.5577924,126.6070855,7,1337215,4,20,35.9465887,126.2969732,61,39,10,16
33.28249404,126.3949787,2,1003938,5,35,34.72935954,126.7213933,46,54,6,18
33.716228,126.9571352,2,1461931,5,21,34.26475712,126.8530707,72,28,6,22
33.23002592,126.1083483,10,1102826,2,22,35.53516363,126.6502675,63,37,8,16
35.24471044,126.1812311,10,1032127,4,20,35.28669362,126.8954892,72,28,6,17
34.59648405,126.2085459,4,1236436,5,29,34.70862684,126.6814413,22,78,6,16
33.03898157,126.3019469,8,1432143,3,22,34.63262777,126.8769148,38,62,7,22
35.47620192,126.5728077,4,1077530,2,24,35.53076267,126.8441797,55,45,10,17
34.49448013,126.0914822,7,1029057,2,21,34.97704096,126.4993603,19,81,9,20
35.01974921,126.0557162,5,1031812,2,21,33.01096297,126.3632097,59,41,6,16
35.65834032,126.2135109,1,1688572,3,34,35.13444428,126.9513241,91,9,7,19
34.41601276,126.7267749,5,1156055,2,29,34.09036066,126.6280046,52,48,6,17
35.78488181,126.6364307,2,1911561,3,28,35.27176347,126.2492265,76,24,8,19
33.86084907,126.0048577,10,1818304,5,31,34.85014934,126.7129177,12,88,9,21
34.7595396,126.5318846,5,1424486,4,20,33.87535372,126.5717475,85,15,9,21
33.14553524,126.8934304,4,1560161,4,28,34.18806868,126.7267567,47,53,6,21
34.57922341,126.6987604,4,1018810,3,34,33.72142445,126.9334525,91,9,6,18
34.22912999,126.3572,8,1687039,5,31,34.54078937,126.5277098,83,17,8,21
34.64365414,126.6226567,7,1691061,5,26,35.19402977,126.9540932,27,73,8,21
34.49990933,126.4253802,1,1630927,5,24,34.50718063,126.3386021,77,23,7,19
33.53640779,126.2016716,7,1614054,4,29,33.86577007,126.5191797,12,88,7,21
35.42004668,126.9331788,7,1616132,5,20,33.24732148,126.2829585,50,50,6,17
33.81914278,126.0812107,7,1315796,4,28,35.68903343,126.8322462,80,20,6,19
35.92032613,126.5070617,4,1036024,3,28,35.31107781,126.0500334,46,54,8,16
35.40742611,126.6429037,1,1831250,3,29,35.89209743,126.641549,16,84,9,22
35.56291721,126.4594229,5,1778136,4,23,33.99398889,126.5572155,30,70,8,16
34.73791193,126.2949713,3,1922885,2,23,35.25047327,126.6485315,58,42,8,19
35.76380065,126.3189981,6,1393431,5,25,35.33890478,126.0314279,75,25,6,17
34.03458304,126.1556903,10,1058426,4,21,34.33963078,126.5543735,20,80,7,20
35.19970578,126.0355798,10,1577647,4,21,33.95888887,126.8131029,22,78,9,22
33.99567528,126.6278425,8,1525332,5,30,35.65130635,126.8615811,43,57,10,19
33.92013136,126.1764697,8,1508081,4,31,33.45187162,126.3823509,26,74,6,17
35.18166494,126.2838802,5,1949967,4,25,34.26006037,126.5453435,80,20,9,19
34.49524586,126.3921387,4,1374222,2,27,35.33603551,126.6701027,4,96,9,17
33.85141289,126.0317346,2,1332600,2,35,35.46982112,126.938754,19,81,10,20
35.15087136,126.6787122,8,1724354,5,28,34.95901667,126.51931,93,7,6,19
34.8406419,126.095987,1,1793521,3,20,33.89498806,126.3636441,66,34,9,21
34.77987939,126.5479185,9,1814747,3,23,35.45943818,126.351654,30,70,9,16
35.5625421,126.6869725,9,1246587,3,24,35.84633139,126.1885507,19,81,9,22
34.66539829,126.2521146,10,1440175,3,33,33.96018055,126.4104032,26,74,10,21
34.50860834,126.0784695,10,1133555,5,26,35.77632387,126.5906859,69,31,7,17
33.02338761,126.807406,8,1161039,4,35,33.00327806,126.6545913,75,25,6,16
34.74604615,126.0944263,1,1037511,4,28,35.0013409,126.1203668,45,55,9,19
35.06245424,126.4230872,9,1574911,3,28,35.97101515,126.4458686,67,33,8,21
33.95050471,126.5128287,10,1477741,2,20,35.35619075,126.6489115,51,49,6,19
35.76589456,126.8484498,10,1920087,3,30,34.37521871,126.6732534,44,56,9,21
35.04291769,126.8832616,8,1923272,2,25,35.65488462,126.2830348,99,1,10,21
34.27533072,126.5886865,10,1349026,2,30,33.99032138,126.6542366,31,69,10,19
33.20976474,126.7472477,8,1606422,4,31,33.74487737,126.346091,23,77,6,21
34.42676719,126.8706291,5,1308630,2,26,35.11558629,126.8734735,79,21,7,19
35.99009364,126.6213873,2,1363081,5,24,34.10612519,126.0545264,62,38,6,20
35.43183803,126.0930161,5,1338997,2,21,34.36792799,126.9199477,21,79,7,19
34.64888646,126.2965559,2,1982430,5,29,35.37078171,126.2671914,85,15,7,20
34.5788549,126.9454858,6,1354933,3,28,34.65640672,126.1496995,26,74,8,18
33.79983848,126.2732233,3,1793890,3,32,35.29729973,126.6086792,19,81,8,17
35.21299355,126.2289527,10,1762748,2,27,33.39529902,126.3592247,44,56,10,16
35.59714097,126.3316803,5,1552595,5,32,34.82511592,126.0718865,26,74,10,17
35.61193875,126.4429964,6,1195493,5,34,34.48308815,126.3645419,63,37,8,16
34.04274435,126.7223881,6,1440489,3,23,34.92092173,126.7186168,15,85,9,22
35.04148805,126.1020732,2,1617660,4,30,34.54644304,126.4197369,7,93,10,21
35.10342745,126.9412889,6,1409016,5,34,35.9593435,126.888696,38,62,9,22
34.37722521,126.1109834,10,1442277,4,30,35.40036016,126.0584439,56,44,9,17
